Word,Similarity
animated,0.37642384
bedding,0.3763954
constitution,0.37633118
path,0.37628183
dinosaur,0.37625623
lager,0.37615174
globe,0.376014
scribbler,0.3759356
claim,0.37589017
owner,0.3758617
launcher,0.37567735
alien,0.3756271
flame,0.37560964
under,0.3755334
permission,0.37534806
vaseline,0.37523562
pump,0.37518272
knocker,0.37511706
language,0.37506634
prong,0.37504458
toothbrush,0.37486
arrival,0.3747905
pus,0.37475315
icicle,0.37475163
mailbox,0.37474614
gibbon,0.37473673
town,0.37460953
energy,0.3745763
acetylene,0.3744418
balloting,0.37442282
glass,0.37427732
female,0.37421185
temple,0.37418586
aristocrat,0.3741753
hip,0.37414575
tank,0.37413895
inkpad,0.37403882
meed,0.3739505
estuary,0.37363645
particulate,0.37356126
bathhouse,0.3735212
eye,0.3735114
egg,0.37350214
conflict,0.37342212
armor,0.37335464
compass,0.37331593
marsupial,0.37300456
plant,0.37298495
crevice,0.3729281
shirtfront,0.37281474
clasp,0.37280977
chains,0.372777
river,0.3725897
shavings,0.37245452
poll,0.3724495
placebo,0.3724026
case,0.37235895
penthouse,0.37234062
million,0.3722957
dinosaurs,0.37220332
appendix,0.37214512
fruit,0.3721007
valium,0.3719133
millionaire,0.3717609
homestead,0.37165582
petroleum,0.3714798
orbiter,0.37142766
slipcover,0.37141514
striptease,0.37122566
cow,0.37106746
photosynthesis,0.37098175
flood,0.37090462
locker,0.37087885
ax,0.37085554
shaver,0.3707885
corkscrew,0.37076774
sangria,0.37074128
outflow,0.37061125
youth,0.37059075
smile,0.3705714
family,0.3705304
scrapbook,0.37052208
kiwi,0.37044758
photo,0.37041414
townsfolk,0.37029886
sugar,0.37025303
winterberry,0.37019295
pinhole,0.37016857
lieutenant,0.37015915
undergarment,0.37011933
write,0.3701172
tools,0.37007266
russian,0.37006098
epidural,0.37000942
villa,0.36992943
turnip,0.36987308
streak,0.3697569
shoestring,0.36965352
chloroform,0.36955976
honeysuckle,0.3693939
watermelon,0.36938253
lobe,0.3692807
freinds,0.36927462
black,0.36920434
clef,0.3691791
shower,0.36915255
almond,0.3690822
gurney,0.36904812
sharpener,0.36903703
tea,0.368906
apothecary,0.36881357
contributor,0.36879787
spades,0.36874497
nymphomaniac,0.36864197
bedchamber,0.36863205
pickaxe,0.3685926
rum,0.3684379
android,0.3684157
clitoris,0.36836833
microphone,0.3683293
soundtrack,0.36830682
burn,0.36823624
piston,0.36820567
thorns,0.36807477
coroner,0.36797583
apostle,0.36792374
torchlight,0.36786813
beverage,0.36785942
oxygen,0.36772892
landmine,0.36770082
cave,0.367526
underbelly,0.36751014
treatment,0.3674689
pushbutton,0.36737782
raise,0.36716294
courage,0.36713666
icepack,0.3671056
breathe,0.367091
rib,0.36694458
pothole,0.36693728
parfait,0.3668715
chameleon,0.36675906
groin,0.3667569
news,0.3667537
abacus,0.36673057
doodad,0.3666929
planter,0.3664747
ozone,0.3664676
pancakes,0.36640364
trough,0.36639908
stirrup,0.36634988
barley,0.36629024
snakeskin,0.36626476
acorn,0.36622462
knuckles,0.36622024
straightedge,0.36617482
copperhead,0.36616868
steam,0.36616856
ebola,0.36607504
tibia,0.36603642
fauna,0.36602587
podium,0.36599314
oil,0.36596555
poplar,0.36589015
chick,0.3658232
scoop,0.3657427
tepee,0.3654798
rubber,0.36529943
goldfish,0.36513788
sweat,0.36508763
oranges,0.36483395
calender,0.364771
developer,0.36475453
tube,0.36474195
kitten,0.36453182
pathogen,0.36451727
breadwinner,0.3645043
embassy,0.3644966
leaf,0.36446902
grapefruit,0.3643493
juice,0.36427358
bifocals,0.36421463
sticks,0.3641703
diver,0.3641694
sunbird,0.36415628
sob,0.36413214
plants,0.36408556
jukebox,0.36396867
showed,0.36395025
employment,0.36386028
cutter,0.3638572
ammonia,0.3637968
abyss,0.36374962
petrol,0.36370733
pee,0.36369213
blacksmith,0.36362666
ether,0.36350396
connect,0.3633662
tissue,0.36330944
bark,0.36327198
cantaloupe,0.36317903
massage,0.3631674
apartment,0.363131
gashes,0.36306593
trench,0.36305127
kinsman,0.36303008
elderly,0.36295336
crib,0.3628754
cardiogram,0.36281168
anesthesia,0.36276796
blacktop,0.3627392
nerd,0.36270756
shirt,0.3626156
wetland,0.36258674
kitchenware,0.3625359
mammogram,0.36249587
institute,0.36245936
watercress,0.36242872
plank,0.36242792
battery,0.36242652
barbell,0.3623293
bench,0.36227366
scientist,0.3621195
popular,0.36188596
hit,0.36186305
selection,0.36159182
folder,0.36148763
container,0.3614804
mantle,0.36147666
wheat,0.36144394
stylus,0.3614368
pain,0.36142734
extremity,0.3614256
handmaiden,0.36140168
grain,0.3613938
tortellini,0.36134458
toothpick,0.36130625
sadness,0.36128712
cluster,0.36127883
plate,0.36126208
function,0.36123514
scent,0.36120874
microchip,0.3611831
stroller,0.36117625
codpiece,0.36105862
stain,0.36099163
brontosaurus,0.36091775
nudge,0.3609148
transvestite,0.36073226
tin,0.36062312
crevasse,0.3605156
bowl,0.36042577
chardonnay,0.36033958
cellmate,0.3603146
antiques,0.36020964
register,0.36019403
infuser,0.35994408
retirement,0.359831
conch,0.3598267
lust,0.3598225
scalpel,0.35981777
groove,0.35978293
irish,0.35975656
gorge,0.35962093
glasses,0.35957447
winner,0.35952085
skyline,0.35946605
pan,0.35943902
mountaintop,0.35939997
sweatbox,0.35933948
wig,0.35927102
knickers,0.35924512
glowworm,0.35916317
leprechaun,0.35900736
biceps,0.3588869
spa,0.3588793
tylenol,0.3588748
keyboard,0.358858
onion,0.35883522
icecap,0.35882127
thumbscrew,0.35871238
ballerina,0.35860416
poem,0.3585859
jackhammer,0.35856295
codeine,0.35853702
manicotti,0.3584977
neuron,0.35847133
larvae,0.3584108
grow,0.3583769
songwriter,0.35806677
hatchery,0.35805014
cane,0.35801524
home,0.3580013
arms,0.35798475
tower,0.35786358
scruff,0.357769
bottle,0.3576716
honker,0.35758552
ashcan,0.35757923
gonad,0.35746992
collector,0.35742682
vamp,0.35736656
religion,0.35733223
honeydew,0.35729527
noggin,0.35710812
nice,0.35703838
kumquat,0.35699087
eardrum,0.3569718
ladle,0.35696843
snowflake,0.3569643
couple,0.35695803
peeper,0.3569448
grille,0.35690916
needle,0.35689256
top,0.35680622
encasement,0.3567948
catholic,0.35677502
polish,0.35673392
climber,0.35666066
database,0.3566345
firework,0.35661343
maps,0.35656726
ballad,0.3565039
gingerbread,0.35644722
farmland,0.35633963
infection,0.3561148
investor,0.35605916
doorstep,0.3559799
splinter,0.35596895
pollen,0.35582706
scanner,0.3557744
anthrax,0.35577247
shoulder,0.35576916
informer,0.35561848
baton,0.35551196
battleaxe,0.3554321
biter,0.355353
ford,0.35532725
driveway,0.35532516
morgue,0.3553214
mom,0.3553189
folksong,0.35525256
boy,0.355214
dancer,0.35512683
diaphragm,0.35511708
snakes,0.35505068
plumage,0.35502192
ration,0.35496375
cookie,0.3549533
sandpaper,0.35487813
varnish,0.35477054
fingernail,0.35476604
intersection,0.35476077
farm,0.35472244
brush,0.35456645
repeat,0.35455894
observatory,0.35454383
thighbone,0.35452527
sunlamp,0.3544426
matchwood,0.35444123
alumni,0.35441592
pie,0.35435694
ear,0.3543421
stick,0.35421675
layperson,0.35419953
matting,0.3541378
mist,0.35410708
mind,0.35395312
greenery,0.35388035
skillet,0.353855
paycheck,0.35378873
calipers,0.3534463
amoeba,0.35342467
framework,0.3534035
corner,0.3533851
flirter,0.3533328
crop,0.3532467
pastry,0.35321796
hurt,0.35308033
butterfat,0.35303587
transmission,0.3529905
churro,0.3529608
tundra,0.35290936
cosmologist,0.3528607
pvc,0.3528569
pawnbroker,0.35281596
breakfast,0.35280102
casing,0.35274637
uproar,0.35274303
apparatus,0.352638
girl,0.3526104
bedpan,0.35257608
mucous,0.35245407
flares,0.35238665
lie,0.35235018
brother,0.35229188
hymn,0.3521778
pens,0.35216206
gasoline,0.35211197
shrub,0.35206085
present,0.35195583
throttle,0.35191664
periodical,0.35184163
mildew,0.35179502
clam,0.3517382
pick,0.351588
facsimile,0.35152447
milkmaid,0.351505
knob,0.35136732
gills,0.35130316
sunflower,0.3513
cub,0.35119992
fatness,0.351124
ukulele,0.35112366
d,0.35106224
balsawood,0.35106012
sheet,0.35105732
slut,0.35104138
snake,0.3510283
shackle,0.35098073
jumping,0.35093433
moleskin,0.3508436
lyre,0.35084072
thesis,0.35081646
ratchet,0.3507563
lifter,0.35069776
bed,0.35069567
holidays,0.35040915
hairpin,0.35039836
archbishop,0.3503787
timer,0.3503271
menthol,0.3503068
runt,0.35028583
petitioner,0.35025486
ejaculation,0.3501749
track,0.35006937
fireplace,0.3498751
suppository,0.34979755
barnyard,0.34959018
tannery,0.34950727
marshmallow,0.34945667
mattress,0.34935182
slush,0.3492446
mayflower,0.3490397
enterpriser,0.34896556
clover,0.3489282
spacesuit,0.34881175
nuke,0.3487339
glucose,0.34869993
bitch,0.34867117
shit,0.34861708
pariah,0.34852323
rainbow,0.34850872
ultraviolet,0.34850842
hayseed,0.34849757
clip,0.3484878
gremlin,0.34842283
engine,0.348409
nothing,0.3484067
sewer,0.34839916
eyewitness,0.34836078
feathers,0.34829313
sandcastle,0.34823635
breadboard,0.3482318
hypothermia,0.34821403
ravine,0.34818313
poser,0.34803057
sextuplet,0.34799066
resuscitator,0.34797913
thermostat,0.34790614
tablet,0.34789085
oven,0.34788877
backpack,0.34772903
bunkmate,0.34765595
fornicator,0.3476497
artichoke,0.34760225
canon,0.34755987
algae,0.34754297
flour,0.3474972
