Word,Similarity
petroleum,0.45551163
cup,0.4553954
maker,0.45538974
building,0.45529145
shore,0.45518124
clouds,0.4551512
beeswax,0.45511127
bloomers,0.4549647
cleaver,0.45489228
floor,0.45464385
clog,0.45462507
anchovy,0.4544177
honeycomb,0.45374924
mucous,0.45342994
drainage,0.45342878
lime,0.45288825
heap,0.45238367
boot,0.4522649
urn,0.45188814
electrochemist,0.45163292
wineglass,0.45111692
heat,0.45108995
crib,0.45105508
area,0.45090646
handcuffs,0.45066842
storage,0.45055893
vial,0.4499548
plasterer,0.44986555
blister,0.44985622
instep,0.44983387
parfait,0.4497987
beverage,0.44965073
boots,0.44925842
clavicle,0.449144
almond,0.44901496
refrigerator,0.44883132
grail,0.44870588
wood,0.44854313
gourd,0.44835538
ammonia,0.44823888
condensation,0.44818333
charger,0.44797528
contraption,0.44794363
supplies,0.44789332
diffuser,0.44787893
signature,0.44773507
osmosis,0.447561
shavings,0.44738388
advil,0.44730353
forms,0.4472764
potpourri,0.44672513
cobbler,0.4464883
pillbox,0.4463603
flowers,0.44628984
toe,0.4462819
latex,0.44624737
ledge,0.44556132
condensates,0.44548923
wallflower,0.44547355
holder,0.44543803
makeup,0.44542927
charcoal,0.4450152
platform,0.44499242
demolition,0.44492045
narcotic,0.44481415
infuser,0.44456333
scent,0.44408843
cosmologist,0.4438401
earthworm,0.443817
importance,0.44377655
fridge,0.44370192
footplate,0.44360068
fireworks,0.44325453
rocket,0.4432228
pudding,0.44277257
bark,0.44265902
tarmac,0.442559
cake,0.4424562
hole,0.4424398
cornstalk,0.44210106
froth,0.44192725
urine,0.44183907
come,0.4418267
fluoride,0.44168437
matches,0.4416381
conditioner,0.44139457
buoy,0.4412949
ozone,0.44126993
flower,0.4410329
teapot,0.44089106
dishwater,0.4401936
case,0.4401921
fireplace,0.44006634
coding,0.43940789
sugar,0.43939653
conch,0.43915248
axes,0.43891197
ax,0.4388679
houseplant,0.43882054
roses,0.43874663
bumps,0.4385339
sheets,0.4382615
liter,0.43818852
carafe,0.43806186
backbone,0.4380019
methamphetamine,0.43797117
watermelon,0.43790022
cow,0.43786702
cupcake,0.43773562
stamper,0.4375228
cheesecake,0.4374803
dumpster,0.43746775
scientist,0.43746415
locker,0.4374179
bowl,0.43739772
capacitor,0.43727005
ring,0.43711355
carcinogen,0.43710122
rockets,0.43708655
chardonnay,0.43699437
mantel,0.43698812
stationery,0.43692034
jackhammer,0.43677384
fingernail,0.43604892
marshmallow,0.4355873
mitten,0.43515217
freshness,0.43474957
bulb,0.43472227
doorstep,0.43444172
burrow,0.43440306
storehouse,0.43436688
roughhouse,0.43432507
butter,0.4341616
churro,0.43415776
mailbox,0.434075
cave,0.43349952
stick,0.4332161
dash,0.43288654
hoe,0.43285394
write,0.43284607
boysenberry,0.43245676
sweetener,0.43219632
microphone,0.43210602
milkshake,0.43195146
decal,0.43176302
margarine,0.43153566
percussion,0.43146026
apparatus,0.43140808
skull,0.43140614
potassium,0.43135116
drain,0.43134433
termite,0.43125916
eggs,0.43121576
truck,0.4310149
mushroom,0.43098956
check,0.43095648
ladle,0.43095183
checker,0.43094647
cantaloupe,0.43084678
lighting,0.43083623
chestnut,0.43067187
sewer,0.43060827
micrometer,0.43059695
lettering,0.43051556
projectile,0.43047252
nebula,0.43029976
cleaner,0.430227
woodwork,0.430111
matting,0.43010694
antiseptics,0.43003947
bless,0.4298958
manhole,0.4298256
tableware,0.42980286
statute,0.42963976
chupacabra,0.4295681
energy,0.42952186
engineer,0.4295197
egg,0.42938313
lead,0.42918974
firewater,0.42913002
hydrant,0.42906383
cereal,0.42902148
electroplate,0.42893362
package,0.4288169
binder,0.428805
sawdust,0.42870337
boiler,0.4286368
bronze,0.42859244
sandblaster,0.42846632
detergent,0.42839497
kerchief,0.428305
creator,0.42810038
crustacean,0.42806038
candleholder,0.4272926
dab,0.42721727
flares,0.42718497
chimney,0.42715573
metal,0.42702731
sooner,0.42700726
sap,0.4269938
usb,0.42697763
plank,0.4269242
outflow,0.4265504
goblet,0.42633504
embankment,0.4263233
partition,0.42617297
thirst,0.42616603
terracotta,0.42602783
mainsheet,0.4260177
slush,0.42601615
cider,0.42597875
tupperware,0.42587817
decongestant,0.4258777
codpiece,0.4258107
peppers,0.42572868
jawbreaker,0.42542824
calipers,0.42539173
stamps,0.42514706
drill,0.4250185
hornet,0.4250068
label,0.4247924
clutter,0.42470127
understanding,0.42460263
wine,0.42414922
bunkhouse,0.42411965
plow,0.4240677
flame,0.42390054
furniture,0.42371452
sign,0.4236371
tap,0.42361224
ink,0.42328542
ethyl,0.42317206
bunghole,0.42314315
inlay,0.42313224
buttons,0.4230911
blacktop,0.42309043
square,0.42308372
linoleum,0.42306688
kneepad,0.42279464
vacuum,0.42278376
woodpecker,0.42270678
affect,0.42254102
biter,0.4222642
mate,0.4221737
canal,0.42192715
puff,0.4217955
sculptress,0.42148265
sneakers,0.42132458
parts,0.4212762
pileup,0.42111325
liquor,0.42110172
beer,0.42100585
soup,0.4209505
under,0.42083615
glucometer,0.42079753
septum,0.4206937
scaffolding,0.42067882
milk,0.4206289
denture,0.42051864
atmosphere,0.42032644
polyester,0.4202472
sink,0.42023057
variation,0.41984683
stirrup,0.4196781
clasp,0.41964155
spacecraft,0.41945678
petal,0.41917545
marinade,0.41902375
narcotics,0.4190108
sandalwood,0.41895396
copper,0.41876543
placard,0.41871104
creature,0.4186731
shoe,0.41860902
lock,0.4185944
slate,0.41858548
nuke,0.41851848
roadwork,0.41828698
barnyard,0.41825068
spreader,0.41823524
fumes,0.41813064
fireproofing,0.41794556
keys,0.41789997
eggplant,0.41777974
sniffer,0.41777116
goop,0.4177581
wallpaper,0.417681
notes,0.41767043
basket,0.41738254
departure,0.41734856
putty,0.41724902
ashcan,0.4172446
carpet,0.41724086
congestion,0.4171857
radiator,0.41717404
condition,0.416875
lantern,0.41685003
kettledrum,0.4167261
chains,0.41671413
cashew,0.416662
examiner,0.41643137
satinwood,0.41635638
webbing,0.41634575
hose,0.41595423
woodpile,0.41579536
garbage,0.41579515
shoes,0.41572213
dating,0.415671
chipmunk,0.41546237
reactor,0.41529712
mist,0.4152512
contact,0.41518444
utensils,0.4151789
nothing,0.41499132
ashtray,0.41483465
divider,0.41473305
letter,0.41467583
hit,0.41466907
encryption,0.4146648
firehouse,0.41465598
column,0.41464582
sulfur,0.41450602
toxicologist,0.4144643
clean,0.41433525
microprobe,0.41431874
mead,0.41426808
venom,0.4142456
beach,0.41423026
wetland,0.4142297
magnet,0.41422796
print,0.41419706
bowls,0.41415507
space,0.41413727
ecologist,0.41411537
roadblock,0.41394424
criminality,0.41393304
hydroponics,0.4138916
garage,0.41384196
cola,0.4137739
dungeon,0.41343296
quinoa,0.4133994
handprint,0.41327512
floodplain,0.41304326
fizz,0.4130428
morgue,0.41300958
tub,0.41294175
mousetrap,0.41289628
steel,0.41289538
diamondback,0.41285324
duster,0.41284877
catacomb,0.41273612
trash,0.41266805
rain,0.41263247
graffiti,0.41262287
inks,0.41260153
cookie,0.41256315
shack,0.41242564
caterer,0.41240758
spore,0.4123804
biosphere,0.41231608
floorboard,0.4122061
warrant,0.4120462
framework,0.41196793
altar,0.411794
probe,0.41160846
greenhouse,0.41159397
broiler,0.4114725
corn,0.41141295
inkpad,0.41125512
apothecary,0.41112125
obstruction,0.41088206
juice,0.41086197
fixer,0.41085592
labeler,0.41081262
watercress,0.41067088
tomb,0.4106552
accuser,0.41064897
bluff,0.41063428
chiffon,0.4104132
chaos,0.4103029
drug,0.41027996
dark,0.41026425
blow,0.41015682
serum,0.41007602
nutcrackers,0.4099418
wreck,0.40978578
curry,0.40976518
communication,0.40973756
mattress,0.40966296
engraving,0.4093812
corner,0.40937066
cent,0.40922108
amoeba,0.40911737
slammer,0.4089833
barometer,0.40894637
kumquat,0.40891126
stockade,0.40885857
hearth,0.40877822
spearmint,0.40877056
honeydew,0.40871346
excrement,0.40867025
crayon,0.4086429
bioluminescence,0.40858954
geyser,0.4083951
landscape,0.40834105
drainpipe,0.40829027
sapphire,0.40827915
debutante,0.40823904
craft,0.40823168
connect,0.40819734
seaweed,0.40806776
evaporator,0.40806755
bulldozer,0.4079976
nitrite,0.40787932
behave,0.40774605
bro,0.4076141
thermos,0.40743917
acetaminophen,0.40737787
toast,0.40733027
gasoline,0.40724915
frame,0.40717313
keyboard,0.40704012
contract,0.40673864
flavor,0.40673834
land,0.4067068
licorice,0.40665078
darkness,0.40659004
homebrew,0.40649015
plunger,0.4063416
shelf,0.4061945
bedspring,0.40604588
graveside,0.40599585
crawlspace,0.40597594
candle,0.40596575
basher,0.4057046
barley,0.40541908
date,0.40541464
hydraulics,0.40540123
pick,0.40534228
toiletry,0.40530425
brownie,0.40521246
belongings,0.40510234
microwave,0.4050913
patch,0.40509006
blossom,0.40485305
battery,0.404729
grape,0.40468082
workhouse,0.40463457
plug,0.40460432
bonnet,0.40456277
winterberry,0.40453935
outer,0.40453845
bosom,0.4045296
cashbox,0.4045294
karam,0.4041415
envelope,0.40414068
flood,0.40413144
placebo,0.40409747
tidewater,0.40379184
beanbags,0.40370685
cushion,0.40348914
pipette,0.4034012
socket,0.40329495
canister,0.40322673
forehead,0.4031161
ace,0.4030211
saltine,0.4029426
garden,0.40286672
satellite,0.40284622
clot,0.40272725
chateau,0.40267366
tongs,0.4025601
oranges,0.4025212
flask,0.40213168
topaz,0.40211347
tool,0.4020504
cauliflower,0.4020388
language,0.40193447
vertebrae,0.40173328
kale,0.401608
body,0.4015938
sound,0.4015626
explorers,0.4015478
cutlery,0.40117276
cereals,0.4011122
fruit,0.40093535
peanut,0.40089545
climber,0.40085256
natives,0.4007957
carbohydrates,0.40078726
pee,0.4005667
horizon,0.40054274
carving,0.40050623
soda,0.40036696
pavilion,0.40030003
sheet,0.4001839
cock,0.400166
winery,0.39992467
technology,0.39991438
digger,0.39990878
fuel,0.39984947
packet,0.39962202
imbecile,0.39938363
garlic,0.3993153
horseshit,0.3992883
bog,0.39926124
beeper,0.39918572
solutions,0.3991387
metropolis,0.3990657
marmalade,0.39892605
pollen,0.3988906
handshake,0.39888614
d,0.39886504
honker,0.39883158
clover,0.3986404
human,0.39853215
courtroom,0.39846298
inflection,0.39843673
slobber,0.39831805
rosebush,0.3982655
vegetable,0.3982654
bench,0.39818692
doornail,0.39818543
cove,0.39810312
firefighter,0.398094
crab,0.39780617
herringbone,0.397467
herbs,0.39727896
mustard,0.39720327
birthmark,0.39716566
bedchamber,0.39696664
bureau,0.39687687
correct,0.39685494
shit,0.39681968
tools,0.39674285
cervix,0.3966316
dune,0.3965673
state,0.39652875
snails,0.39650053
number,0.39636356
taste,0.396205
barrel,0.3961978
prosecuter,0.39614162
mop,0.39613664
spillage,0.39608872
microbiologist,0.39605844
scrubber,0.39603135
server,0.3959723
smokehouse,0.39575714
matchmaker,0.39556974
apron,0.3955495
dam,0.39549828
furnishings,0.39545012
bedpost,0.3953206
cellphone,0.39510095
uterus,0.39502817
mushrooms,0.39502755
disclaimer,0.39487782
nitroglycerine,0.39484596
rem,0.39484203
toothpick,0.39483893
temperature,0.39464712
dock,0.39463922
crush,0.39462483
pastry,0.3946123
beef,0.3945869
mango,0.39458606
lower,0.39446586
bar,0.39446118
footbath,0.39445257
boozer,0.39437205
bristle,0.3943332
constellation,0.394311
sleet,0.3942881
flamethrower,0.3940673
trunk,0.3940441
mexico,0.3940196
menthol,0.39388824
moment,0.39385945
crop,0.39380676
emerald,0.39371818
light,0.3937161
false,0.39358118
bumblebee,0.39353287
banger,0.3934118
fruitcake,0.3932638
sparkplug,0.39312962
picket,0.39299393
cyst,0.39297816
crown,0.39272162
aroma,0.3927086
dislocation,0.39248735
compressor,0.39240712
nutshell,0.3923956
fumigator,0.39238107
sesame,0.39236236
web,0.39219815
university,0.39206374
criminal,0.39196885
orange,0.39195278
glucose,0.39191622
juicer,0.3918905
barbecue,0.3918321
deadfall,0.39178917
couch,0.39176923
perfume,0.39175168
bolt,0.39169595
meaning,0.39156508
tesla,0.39143047
dwelling,0.39142448
lithograph,0.3913864
snail,0.3913129
riverbed,0.39123252
abrasion,0.39120427
workingman,0.39119643
stupid,0.3909835
alien,0.39097407
homestead,0.39085436
lectern,0.3908255
broccoli,0.39078856
cheese,0.39042342
amount,0.3901471
horn,0.3901272
church,0.3900414
rainstorm,0.38996944
prop,0.3899629
sensor,0.38973707
welder,0.38953274
croaker,0.3894589
spotlight,0.3894425
intersection,0.38939926
border,0.38937968
battleaxe,0.38934848
canyon,0.38928586
hyacinth,0.3891734
potato,0.38914382
accept,0.38911134
bedding,0.38906395
circle,0.38900262
gap,0.38898456
classical,0.3889374
citrus,0.38890642
eraser,0.38872927
pipe,0.38871723
puss,0.3885696
posion,0.3885187
artillery,0.38842058
quiz,0.388322
shingles,0.38825458
conflict,0.38809186
cottage,0.38806665
kitchen,0.3879339
artichoke,0.3879169
wonder,0.3877583
microscope,0.38761276
spittoon,0.38752836
treasure,0.38750178
rouge,0.38749737
thumbnail,0.38741943
leeches,0.38740736
nest,0.38721937
tray,0.38713455
marijuana,0.38712594
glasshouse,0.38698465
vibration,0.38697138
bale,0.3867589
strawberry,0.38671935
consternation,0.38671884
hurt,0.3866935
cannon,0.38665494
baby,0.38647056
pail,0.38641453
plaintiff,0.38635528
cutter,0.38625962
agreement,0.3860884
playmat,0.38602847
paper,0.38602698
waterspout,0.38602248
dealership,0.38592568
speakers,0.38586783
ravine,0.3858387
acorn,0.38582432
facility,0.385786
teether,0.385725
connector,0.38564864
scruff,0.3855338
eggnog,0.3855101
snowflake,0.3855042
one,0.38547754
poser,0.3854636
pushbutton,0.3853944
faucet,0.3853289
underbelly,0.38531232
driveway,0.38523355
glycerol,0.3851913
bed,0.3849753
babies,0.38466698
brewer,0.38462266
petitioner,0.38457462
yeast,0.3843261
cadaver,0.38419345
file,0.38418514
shackle,0.38416407
palette,0.38413787
gravedigger,0.38408744
points,0.3840465
mole,0.38396198
baker,0.38382202
beetle,0.38364968
cabinet,0.38360357
evolution,0.38359898
brassiere,0.38359606
oil,0.38359526
doodad,0.38357228
taco,0.3835643
crutch,0.38353002
vegetation,0.38350582
arrestee,0.38343197
cafe,0.383345
tepee,0.38332686
balsawood,0.38315848
groove,0.38291705
cerebrum,0.38288242
candy,0.38283396
mite,0.38276318
estuary,0.38275352
infield,0.38271016
breadbox,0.38267654
ecosystem,0.38257483
typesetter,0.38246235
shipyard,0.38237476
monument,0.38229737
woodchuck,0.3822662
cooker,0.38217285
snowplow,0.38201803
pole,0.38190323
raincoat,0.38189155
bottleneck,0.38180864
rings,0.38178802
narc,0.38177258
breadboard,0.38171172
thundercloud,0.38166124
gallon,0.38161334
coffee,0.38135257
grain,0.38133696
azalea,0.38125622
clearinghouse,0.38124382
bran,0.3812357
edibles,0.38120425
bra,0.38119602
detector,0.38115346
margarita,0.38115108
house,0.38115013
blemish,0.38094905
meed,0.38082826
showed,0.38076398
handiwork,0.38067615
dispenser,0.3805539
court,0.3803856
data,0.38031507
tapioca,0.3802654
photon,0.38020518
oven,0.38016963
kelp,0.38005012
spacesuit,0.38002872
stair,0.38002408
blip,0.38002136
supernova,0.37997273
shuffler,0.3799344
ford,0.3798975
canon,0.37987053
baguette,0.37986273
alcoholic,0.37967703
spaceship,0.37965322
brow,0.37965292
crabber,0.37958854
antiques,0.37956947
casebook,0.3795544
macaroni,0.37954992
desert,0.37949473
cornfield,0.37946346
italics,0.37945879
socks,0.37938803
podium,0.37923834
closet,0.3791774
stove,0.37915865
burn,0.37911093
numbers,0.37895617
fireman,0.3789529
rot,0.3787817
vaporizer,0.37870392
mathematician,0.37856176
person,0.37853146
cellmate,0.37852925
silo,0.3785144
apartment,0.3784747
mapping,0.37845272
picker,0.378448
butterfat,0.37840658
highlighter,0.37825632
collarbone,0.37820604
peeper,0.37820077
resolution,0.3781554
embassy,0.37813342
lighter,0.37804684
lawsuit,0.3780343
jellyroll,0.37800345
suite,0.37798393
hot,0.37792307
pioneer,0.37790108
flour,0.3778999
epitaph,0.37782252
refridgerator,0.37775934
outhouse,0.37775004
sacker,0.3775812
weather,0.37754473
rum,0.37753174
bridge,0.3773843
sharpener,0.3773765
steam,0.37732822
tiller,0.37728056
alcoholism,0.37725097
megaphone,0.37721193
molehill,0.37721014
chart,0.37702823
rake,0.37693527
electric,0.37680206
safe,0.37672746
thumbtack,0.37655842
locket,0.3765264
layperson,0.3763769
ugliness,0.37637275
car,0.37631348
pill,0.37628922
bobble,0.37621915
backdrop,0.37613016
pasties,0.37610662
appetizer,0.3760001
circuitry,0.37568605
obsidian,0.3756739
clapper,0.3756474
notebook,0.3756468
hazard,0.37558165
technician,0.37550688
bell,0.37544292
automobile,0.3753034
alarm,0.3752597
walnut,0.37525833
chop,0.3752479
womb,0.3751518
noisemaker,0.37515113
bungler,0.3751167
hooch,0.37507087
drinker,0.37495875
developer,0.37493137
mantle,0.3749206
squeaker,0.37488067
street,0.37486938
tissue,0.3746287
valium,0.3745079
phone,0.3744893
bordello,0.3744653
gram,0.3744536
valet,0.37431598
pompom,0.37402445
rolex,0.37386948
shower,0.37369174
hickey,0.37348711
sauce,0.3734632
embarrasment,0.37341732
poison,0.3733846
grow,0.37329367
decoy,0.373088
flusher,0.37305298
condo,0.37301084
residency,0.37300634
keypad,0.37298504
decorations,0.3729295
bush,0.37284732
anniversary,0.37283298
trucker,0.37269944
electricity,0.37266627
sliver,0.3726262
gauge,0.37254143
nutcracker,0.37253165
mayflower,0.37251234
ligature,0.3724096
bouncer,0.37233323
hormone,0.3722726
stash,0.3722064
showstopper,0.3720017
lights,0.3719706
vehicle,0.3719687
mojito,0.37190676
uproar,0.37182152
walkway,0.37180623
mouthwash,0.37165457
way,0.37161013
sledge,0.37155968
latrine,0.3715409
poem,0.3715154
destroyer,0.37148538
helium,0.37109756
hemp,0.37108636
suits,0.3710243
compass,0.37093413
tea,0.37087667
aesthetics,0.37080652
beard,0.37076962
renovation,0.3707552
grapefruit,0.37074143
watercolor,0.37069327
torchlight,0.370641
bun,0.37050688
pens,0.37048152
collection,0.37035906
searchlight,0.37034816
prune,0.3702859
quilter,0.3701105
locust,0.37009913
walking,0.3700593
pleat,0.37000486
tube,0.37000322
counter,0.36996853
table,0.36996806
keystroke,0.3699029
scripts,0.36973548
doorframe,0.3697215
stimulant,0.3696738
persistance,0.36960244
dart,0.3695724
path,0.36956507
response,0.36956063
wetsuit,0.36921114
crime,0.36915976
pointer,0.36912176
farm,0.36908728
portion,0.36905605
docket,0.36900738
dissembler,0.3688705
coat,0.36861163
plate,0.36853254
brisket,0.36847994
sundown,0.36845428
cocoon,0.36844608
pocket,0.36841792
firetrap,0.3683738
screwdriver,0.36836517
skittle,0.3682285
document,0.36772
breast,0.36763677
home,0.36754936
ghostbuster,0.36753994
pond,0.36753345
copperhead,0.36745209
bee,0.3674033
entryway,0.36730716
bloodstream,0.36726704
crotch,0.3672559
bin,0.36724222
search,0.3669632
melanin,0.36691105
kilometer,0.36687407
brothel,0.36686918
freon,0.36677977
sock,0.3667491
peeler,0.3667336
skyline,0.36669314
engine,0.36655533
courier,0.36653486
barbell,0.36636955
cranberry,0.36631292
carrots,0.36608085
alcove,0.365995
sharkskin,0.3659634
socialite,0.36581728
mender,0.3658144
pegboard,0.36578554
cigar,0.36578172
bayberry,0.3657052
paycheck,0.36569148
gumdrop,0.36566252
denim,0.3656562
slice,0.3655998
chicory,0.3655802
sweetheart,0.36555463
tooth,0.36554226
flashlight,0.36552793
kitchenette,0.36545026
cod,0.36544502
coroner,0.3654291
bug,0.3653469
shaver,0.36532268
curve,0.3652504
casserole,0.36512852
mediator,0.3650421
bunny,0.3650316
department,0.36488605
center,0.3647716
constitution,0.36472937
ceiling,0.36465162
tundra,0.36459875
behemoth,0.36456528
hunks,0.36452955
greenery,0.3643775
sunscreen,0.36428022
faceplate,0.36426875
mercury,0.36416885
smokescreen,0.3641587
album,0.36402398
cage,0.36396435
scribbler,0.36392403
pancake,0.36390522
kink,0.36389983
caramel,0.363896
contraception,0.36383164
bedbug,0.36376327
hayseed,0.36362648
skyrocket,0.36358944
smartness,0.36354205
jigsaw,0.36353475
shanty,0.36347088
rectangle,0.36346212
nutrition,0.36344147
stairway,0.36337298
toilet,0.36329448
toilette,0.36312395
craftsman,0.3630946
tonsil,0.36309236
pickax,0.3629797
heart,0.3629244
monogram,0.3628803
shelter,0.36284786
christianity,0.3626275
lamp,0.36254877
falls,0.36254376
acquaintance,0.3625079
trough,0.3624931
thunder,0.36245131
cotton,0.36238524
petrol,0.3623752
oxygen,0.362326
invitation,0.36225095
noise,0.3620873
microchip,0.36193323
fryer,0.36173657
pantry,0.36168003
photosynthesis,0.36163098
breasts,0.36155567
birch,0.36151543
ball,0.3614777
streetlamp,0.36147168
stake,0.36140203
farmland,0.361287
agriculture,0.36117637
chick,0.36114684
flatfoot,0.36112538
workroom,0.36111084
lampshade,0.3611041
morphine,0.36101297
ability,0.36098927
bartender,0.3608199
vodka,0.36078227
giblet,0.36077976
encampment,0.36075044
interference,0.36073706
knot,0.36061823
squash,0.36026114
desktop,0.3601852
article,0.36005157
period,0.360007
slop,0.3599293
nightlight,0.35989726
tacks,0.3597927
algae,0.3597012
shield,0.35963362
