Word,Similarity
lunchtime,0.50199515
sauce,0.5014415
pan,0.5013864
paprika,0.5012088
sushi,0.5008532
pasties,0.49830672
pig,0.49819106
mushrooms,0.49808854
flavor,0.4980034
greens,0.49739832
margarine,0.4964679
bakeshop,0.49630648
fruitcake,0.49604684
clef,0.49578062
lager,0.4946161
snack,0.49444002
pigs,0.4938756
confectionery,0.49270838
crabgrass,0.49050725
smorgasbord,0.49008018
birdseed,0.489882
knife,0.4895458
feedbag,0.48950052
sweetener,0.4891308
rot,0.48847407
devourer,0.4884433
barbecue,0.48831707
confectioner,0.48783207
chickens,0.4876778
clot,0.4861169
hunks,0.48561397
obesity,0.48466012
banana,0.48460913
starch,0.48433214
marshmallows,0.48361993
avocado,0.48300922
cupcake,0.48293978
latchkey,0.48237702
ration,0.4818327
kitchen,0.48175707
macaroni,0.481669
artichoke,0.48066217
hay,0.48002487
yeast,0.47988486
kitchenware,0.47973847
cannibal,0.4796729
cereals,0.47942084
london,0.47938076
poultry,0.47794157
broccoli,0.4774749
milkshake,0.47690868
tortellini,0.47657657
icing,0.47631437
bundler,0.4762257
brooder,0.47408152
gingerbread,0.47406894
bran,0.4731711
esophagus,0.4728969
potato,0.4726108
peanut,0.4713757
stove,0.47096288
kale,0.46988058
carcass,0.46984226
asparagus,0.46910125
hayloft,0.46893746
roost,0.4671197
stomach,0.4668054
mustard,0.466392
crab,0.46598175
supermarket,0.46591425
coffee,0.465716
glycerol,0.46526724
taco,0.46464866
tofu,0.46414417
restaurant,0.46352753
squash,0.4633606
grille,0.46334523
risotto,0.46323085
apples,0.463157
chopstick,0.46284848
thick,0.46284044
chicken,0.46264106
taste,0.46206853
thermos,0.46187836
grain,0.46158773
clam,0.46076956
gourd,0.46021998
methanol,0.46012545
arugula,0.4595965
overeater,0.4591174
mushroom,0.45889264
lobe,0.45868635
some,0.45725065
rice,0.45693624
utensils,0.45612383
chestnut,0.45517427
honey,0.45491928
mead,0.4545449
bowls,0.45436105
fatness,0.45419234
crustacean,0.45398533
bitters,0.45379224
fondue,0.45297635
bait,0.45143035
fruit,0.4513753
swine,0.45085782
esophagi,0.4507137
sty,0.45069063
agriculture,0.4505972
cheesecloth,0.45017087
hayseed,0.4500749
milk,0.44998348
leaves,0.44993806
anchovy,0.4498818
walnut,0.4496709
spoon,0.44894385
things,0.44892055
piggy,0.4486348
mussels,0.4484539
homebrew,0.44827557
clover,0.44731826
buffet,0.44715947
plumage,0.44713688
cookie,0.44705486
paste,0.4467792
amaretto,0.44640166
fryer,0.44581
jailbait,0.4451726
cashew,0.44508612
cobbler,0.4446042
liqueur,0.44447422
skewer,0.4437364
portion,0.44285485
nachos,0.44272602
sugar,0.44188383
accept,0.44083655
nugget,0.44066
appendix,0.4394402
thing,0.4392299
hamper,0.43862325
ribcage,0.43833333
trunk,0.4365754
beetle,0.436024
axes,0.43557984
cadaver,0.43545467
carrots,0.4345489
smokehouse,0.4340394
eggnog,0.4338249
cuttlefish,0.43381226
cream,0.43379128
melanin,0.43334103
fig,0.433208
beast,0.43304315
batch,0.4328823
gimlet,0.4323154
canola,0.43228132
log,0.43192628
chateau,0.43175048
english,0.4314903
latch,0.43134916
piglet,0.43067786
apple,0.43015397
cereal,0.42936337
bunkhouse,0.4291616
chicory,0.4284337
ladle,0.42771947
bisque,0.4272269
manicotti,0.42717206
jacket,0.42700052
sherbet,0.42682284
matchwood,0.42650178
thickener,0.42648333
breadboard,0.42629546
overbite,0.42616662
banking,0.4250765
boiler,0.42480326
potpourri,0.42478108
abdomen,0.42451316
fish,0.42428133
refridgerator,0.42347226
aroma,0.42335123
breathe,0.4233352
gelatin,0.4225927
vegetarian,0.42233816
crabber,0.42203167
boar,0.42198908
teabag,0.42173696
pheasant,0.42140213
sachet,0.4213482
mullet,0.4210199
bank,0.42101848
large,0.42053637
oak,0.42028666
forms,0.4202745
brewer,0.4200433
largemouth,0.41997036
saddle,0.41956615
pretzel,0.41927773
pancreas,0.41910052
insides,0.41902485
robin,0.41853166
avacado,0.41806817
sheets,0.41777632
bowl,0.41761532
featherbed,0.41718066
corn,0.417085
keys,0.41702947
cauliflower,0.41691583
moose,0.41663158
moleskin,0.41654134
larvae,0.41630062
beets,0.416166
gingersnap,0.41602838
gibbon,0.4160213
machete,0.41592717
curry,0.4153428
nutshell,0.41522145
gingerroot,0.4146278
hearth,0.41394556
cod,0.41373593
sort,0.4136902
hatchery,0.41333383
bob,0.41331393
boysenberry,0.41304985
mandrake,0.41296422
hunk,0.41282153
heart,0.41278288
make,0.41215792
pizza,0.4110921
shank,0.41106147
pigskin,0.41068584
pistachios,0.41033486
celing,0.4103338
coffer,0.41030252
casket,0.4102822
bird,0.40996525
creature,0.40969723
lifeblood,0.40872985
eggshell,0.40839905
ax,0.4083758
come,0.40827385
papaya,0.40821564
execution,0.40818855
bedfellow,0.40805358
cubby,0.40793985
mucous,0.4077624
leaf,0.4075816
beer,0.407524
monkfish,0.4072262
karam,0.4071696
mango,0.40669245
almond,0.40662342
peppers,0.40648437
awl,0.4060577
hot,0.4059049
biography,0.40571064
glucose,0.40540758
manual,0.40540063
knob,0.40533915
charcoal,0.4052969
oboe,0.40519997
owl,0.40512478
sweetie,0.40463156
mule,0.4045846
raft,0.40429944
gills,0.40406883
elm,0.40380332
bats,0.40353462
freshness,0.40262172
wood,0.4025141
woodchuck,0.4024184
pigpen,0.40191585
body,0.4017203
shackle,0.40163305
lodgings,0.40161532
casing,0.40112996
murder,0.40084225
crop,0.40082037
sacker,0.4008168
mantle,0.4007343
massive,0.40068632
keratin,0.40043962
meaning,0.4001715
wings,0.4000107
clay,0.39954764
saltine,0.3993988
hospitality,0.39939812
oxygen,0.3993817
slicer,0.39916942
lock,0.3991195
horseradish,0.39878395
belly,0.39875406
jail,0.39874884
storehouse,0.39871132
sweetheart,0.39864355
bedchamber,0.39830223
roach,0.3982525
calves,0.39818665
barley,0.3981551
badger,0.39770025
slobber,0.39752412
matting,0.39749664
honeycomb,0.39744106
toaster,0.39737856
vinaigrette,0.39730293
hymn,0.3972427
behave,0.39714453
beet,0.39699614
fodder,0.39689326
cigar,0.3968083
cafe,0.39674583
sooner,0.3967392
sifter,0.39639652
ladybird,0.3961162
tomato,0.39588058
bog,0.39584672
cantaloupe,0.39560345
majestic,0.39511317
feathers,0.39510447
farm,0.39491233
slaughterer,0.3947397
basket,0.39455974
jailbird,0.39452666
calamari,0.39448893
lender,0.39417627
grow,0.39407915
anorexia,0.39402533
hooch,0.39370817
popcorn,0.39335775
epitaph,0.39319396
carnivore,0.39317775
wrapper,0.39310282
honeydew,0.39297435
tongs,0.3929519
edit,0.39285785
ligature,0.39285386
groundhog,0.39281368
insects,0.39260742
tableware,0.39244008
hickey,0.39232045
orchard,0.39226764
mud,0.39205945
corpse,0.39201748
blender,0.39188918
marijuana,0.39173043
camisole,0.3915198
underbelly,0.39147335
fleabag,0.39137146
preservative,0.39092785
bathrobe,0.39067438
infuser,0.39064503
molten,0.39061964
lodger,0.39039153
bedding,0.39036876
fungus,0.39025465
rye,0.39004862
pecan,0.39003325
mademoiselle,0.3898911
puss,0.38977262
blackbird,0.38974017
oranges,0.38959914
swaddling,0.3894874
caribou,0.38918197
menthol,0.3886191
label,0.38816243
nameplate,0.38811934
suppository,0.38809144
living,0.38792872
lifer,0.38783517
hamster,0.3877352
shrimp,0.38773197
chest,0.38758895
jungle,0.3874082
farmland,0.387334
holly,0.38729167
herbs,0.38718233
tapioca,0.3871223
workhouse,0.38678384
pantry,0.3865845
algae,0.3865811
diarrhea,0.38651794
jackknife,0.38645333
scampi,0.3864456
octopus,0.38622624
correct,0.3861547
ladybug,0.38584185
mane,0.38553208
liferaft,0.3852594
type,0.38520384
flamingo,0.38506874
dishcloth,0.38503394
fertilizer,0.38496846
machetes,0.38491687
item,0.38474804
organ,0.38472873
robe,0.3845086
holidays,0.384454
mange,0.38423866
lust,0.38396358
bedpan,0.38370115
vegan,0.38349062
agriculturist,0.38325524
bug,0.3831472
heat,0.38308862
candy,0.38306615
sap,0.38296098
asylum,0.38279754
mama,0.38277882
birch,0.3825511
herringbone,0.38255072
maggot,0.38230106
forest,0.38223898
blade,0.38201177
sleeper,0.38199127
farmer,0.3819477
birdhouse,0.38137472
me,0.3812461
nutcrackers,0.38124347
hook,0.3812282
mammal,0.38090184
mouth,0.38065678
fauna,0.3804172
bat,0.3803115
showed,0.3801787
matches,0.38017657
muskrat,0.38010266
castle,0.3799869
insect,0.37997246
fungi,0.37993777
hunters,0.3797704
herring,0.37970102
tops,0.3796416
function,0.3796237
suits,0.37959582
overcoat,0.37951407
hunter,0.37884948
fangs,0.37882715
poop,0.37844694
scent,0.37843156
legs,0.37828878
hobo,0.37804958
nest,0.37773502
boob,0.37767902
binder,0.37753808
trunks,0.37746927
stuff,0.37742466
fatigue,0.37736648
bed,0.3772629
yellowjacket,0.37692565
breather,0.37673628
pineapple,0.3767168
blackfish,0.3765933
stamps,0.37651622
froth,0.37643084
livestock,0.3763749
build,0.37632084
nosing,0.3762158
hairstyle,0.37609598
life,0.37607402
caption,0.37588385
leeches,0.37583107
substance,0.37572226
wing,0.3750628
advil,0.37474823
marmot,0.37469512
camp,0.37455165
milkman,0.3745444
wormwood,0.37411833
leg,0.37390205
tray,0.37347102
appliance,0.3733207
casebook,0.3732391
dead,0.3729599
tummy,0.37288892
steeple,0.3727654
ethyl,0.37262976
fuel,0.37246734
baits,0.37235034
vegetation,0.3723256
sassafras,0.37229052
joist,0.37222376
animal,0.37216222
cumin,0.37212124
marigold,0.37189305
booger,0.37185574
natives,0.37156162
woodwork,0.37153104
cauldron,0.37148482
bundle,0.37110156
woodpecker,0.37097782
door,0.3706639
arrival,0.37061
irish,0.3705145
parts,0.37044343
chairs,0.37040633
jellyroll,0.3701865
crypt,0.36997226
irrelevant,0.36991695
greenback,0.36982003
astringent,0.3697962
licorice,0.36974612
hatchback,0.36969507
spoons,0.3696519
wallet,0.36964798
bordello,0.36958587
fishhooks,0.36956078
essay,0.36954463
mixer,0.36945212
sticks,0.36944073
sledge,0.36931813
poplar,0.36926824
hood,0.36919558
gasses,0.36886406
behemoth,0.36878157
boots,0.36866575
biologist,0.3685022
catacomb,0.36848682
blood,0.36836845
hoodie,0.3682608
tools,0.36810777
human,0.36794847
nitroglycerine,0.36787322
chameleon,0.3677559
chapstick,0.36763376
plants,0.36760217
squaw,0.3675984
applecart,0.36752865
mainsheet,0.36734867
buckskin,0.36720347
mutt,0.36714664
bedbug,0.3669524
golfing,0.3667543
parsnip,0.36657634
singer,0.3664155
barista,0.36640915
shavings,0.366282
straw,0.36627865
case,0.36627018
chardonnay,0.36626732
skin,0.36625594
rat,0.3662554
muffler,0.36614692
farting,0.36611247
mojito,0.36607707
pumpkin,0.365916
mildew,0.36588207
shelter,0.36586177
house,0.36583632
bark,0.36582583
lyre,0.36578757
lady,0.36565116
lemon,0.36564982
bodybuilder,0.36564487
tool,0.3656084
manuscript,0.36545604
bag,0.36545223
ebola,0.36545128
bridge,0.36517018
enema,0.36509144
kelp,0.36507463
story,0.3649974
solving,0.36497563
footplate,0.36491036
harvester,0.36489338
hitter,0.3648137
eel,0.36480805
throat,0.36479807
songbook,0.36468273
chairlift,0.3644755
home,0.3644296
letter,0.3641724
enamel,0.3641721
napkin,0.36404115
archbishop,0.3638392
hombre,0.363721
cornhusk,0.36368245
grinder,0.36365488
bloodworm,0.36361867
animals,0.36358607
arms,0.36335438
slut,0.3632725
rook,0.36304098
scoop,0.36291718
outer,0.3628432
grasshopper,0.36281344
album,0.36279482
option,0.362786
flank,0.36273366
croaker,0.36260659
cabin,0.36237904
cipher,0.3623379
pigeonhole,0.3623271
suitcase,0.36230153
kerchief,0.36221504
cigarette,0.36218604
cocoon,0.36215442
hair,0.36210543
amoeba,0.36200973
logbook,0.36196566
biter,0.36193603
magazine,0.36188397
plant,0.36187813
oxbow,0.36179435
bride,0.3616895
slop,0.36167613
golfer,0.3615225
boathouse,0.36145487
pathogen,0.3614365
shit,0.36136842
doorframe,0.36132923
keystroke,0.36126608
fumes,0.36114708
cannabis,0.36107624
toast,0.36105275
underlay,0.36102718
cave,0.36099452
goop,0.36094064
bumps,0.36089477
lionfish,0.36089066
labrador,0.3607627
butler,0.3607537
hemp,0.3606918
language,0.36053407
woodblock,0.3604384
mallet,0.36015058
sickness,0.3600853
locust,0.35985386
shack,0.3598493
archdeacon,0.3595423
bones,0.35945415
suckerfish,0.35925436
coat,0.35923645
lifeboat,0.3591758
jackhammer,0.35911328
packhorse,0.35859954
beanstalk,0.35852388
womb,0.358499
codeine,0.3584262
bale,0.3584059
airlift,0.35805276
dwelling,0.35797787
ganja,0.35790926
moat,0.3575278
carotene,0.35735825
document,0.35729185
face,0.3571905
phrasebook,0.3570752
ashes,0.35705316
truck,0.35702586
gram,0.35698733
boat,0.35695705
boot,0.3568179
muslin,0.35678595
builder,0.35671687
pepperoni,0.35667288
physique,0.3565097
bible,0.3564993
barrel,0.35644686
ammo,0.35639074
greenery,0.3561068
mattress,0.35610235
hitch,0.3560962
sleeplessness,0.35593933
lifter,0.35592285
armload,0.3558497
milkmaid,0.35581258
paperwork,0.3557768
dame,0.35565072
balsawood,0.3555771
weights,0.355505
wedding,0.35528633
liquor,0.35526806
peeler,0.35515356
vitamins,0.35502607
longneck,0.35498238
cats,0.3548786
rainforest,0.3548417
fang,0.3548218
acorn,0.35464483
inmate,0.35462713
selection,0.35458165
mole,0.354561
cock,0.3542463
bless,0.3541649
apparatus,0.35410535
slave,0.3540945
flight,0.35396948
sycamore,0.353366
mongrel,0.35334247
celebration,0.3531543
ford,0.3531529
hello,0.35305503
sleep,0.3529685
firetrap,0.35285437
encasement,0.35280004
stagecoach,0.35265857
boozer,0.352517
tobacco,0.35250938
swatch,0.3525005
organist,0.3524602
animated,0.35230923
beverage,0.3522656
lead,0.35221216
atmosphere,0.35219973
club,0.35212588
carbondioxide,0.35198435
dog,0.35191497
hyena,0.35191196
crane,0.351871
housedress,0.35175183
origami,0.35174817
land,0.35171092
crow,0.35171008
trophy,0.35156393
shawl,0.35153767
lettering,0.35152382
volkswagen,0.35152182
sax,0.35144174
hock,0.35139203
mass,0.3513506
cranberry,0.35127842
bayou,0.35127366
oil,0.35115182
book,0.35109973
scavenger,0.35103792
elder,0.3510189
microbiologist,0.35100308
madam,0.35089877
sickle,0.3508948
sleeping,0.35088927
ligament,0.35077617
lake,0.35061258
rum,0.3504968
habitat,0.35049146
lizard,0.35035324
seed,0.35031462
ragamuffin,0.35011154
horn,0.35000175
kind,0.3499209
bureau,0.3499155
sleuth,0.34986567
arm,0.34976578
prisoner,0.34959236
microwave,0.3495531
traps,0.34950647
breast,0.3494583
kitchenette,0.34928495
disease,0.34912542
lime,0.34888947
snorer,0.34865445
bolt,0.3486023
housemaster,0.3485647
haircut,0.34855178
houseplant,0.3482846
grass,0.34828258
winterberry,0.34824747
anchor,0.34820887
under,0.34813863
whetstone,0.34813118
cage,0.34799752
burn,0.34798044
ammonia,0.3478558
ox,0.34782827
carving,0.34781322
sulfur,0.34776124
breasts,0.3477317
stirrer,0.34766716
palette,0.34739554
artery,0.3472446
hanger,0.34724003
lanyard,0.34711498
parakeet,0.3470881
framework,0.34701562
wetland,0.34694996
codpiece,0.34690508
baseball,0.34680024
houseboat,0.34663206
elk,0.34646684
genome,0.34612042
homestead,0.34601444
sound,0.34601444
crayfish,0.34595624
hound,0.34595475
undertaker,0.34589785
person,0.34586626
variation,0.34584945
clothing,0.34583306
isle,0.34572968
knot,0.34572157
carafe,0.34569654
article,0.34547114
reed,0.34537065
rubber,0.34526223
workhorse,0.3452071
poorhouse,0.34519652
baptism,0.34519643
tea,0.3451574
munchkin,0.34513336
daybook,0.3450806
craft,0.34506422
flies,0.34504008
morgue,0.34496558
droppings,0.3448546
suit,0.34483585
earthling,0.3446489
hike,0.3446018
burrow,0.34458333
coding,0.34453166
yellows,0.344507
thyme,0.3444776
iron,0.34446985
blowfish,0.34442145
haystack,0.34438875
earthworm,0.34437805
claw,0.34427786
spittoon,0.34417176
shopping,0.34411862
sheriff,0.3440591
flamethrower,0.34402275
armadillo,0.3439371
noose,0.34374684
barracuda,0.34367198
sheep,0.34359795
watermelon,0.34352767
goats,0.3433978
rouge,0.34327912
maps,0.34323633
hardcover,0.34320256
sheepskin,0.3429789
furnishings,0.34297603
raven,0.34292603
bricklayer,0.34292358
sob,0.34279716
diesel,0.34272152
strawberry,0.34266025
keyboard,0.3424753
gnat,0.34239516
gasoline,0.3421236
uproar,0.34208277
sheet,0.34202957
angler,0.34201813
whore,0.34196287
pollen,0.34192073
gorilla,0.34188342
kazoo,0.3417129
attack,0.34169692
coal,0.34152317
tub,0.34148592
intelligence,0.34112823
satinwood,0.34096003
greenhouse,0.3408622
sturgeon,0.34084553
logos,0.34080032
cabby,0.34063426
picnicker,0.34046412
file,0.34045002
match,0.34016734
inlay,0.34004954
hacienda,0.34002113
cat,0.3399551
pub,0.3399458
seagull,0.33988532
d,0.33955544
moneybag,0.33951366
component,0.33943337
morphine,0.3393906
chickadee,0.33919016
cut,0.3391877
importance,0.33916333
locker,0.3391295
offer,0.33905476
banger,0.3390388
floss,0.33896637
wig,0.3389258
cow,0.33888844
dogs,0.33884105
vanilla,0.338749
aviation,0.3387338
gland,0.33869034
packet,0.33859542
yawner,0.3385895
detainee,0.33854446
beaver,0.33847612
gashes,0.3384704
template,0.33843747
pad,0.3382604
pus,0.338219
locket,0.33819878
campers,0.33817542
mousetrap,0.3381334
mammoth,0.33813283
luggage,0.33805278
goat,0.33788162
gold,0.33787072
scrapbook,0.3378621
sedan,0.33780515
heap,0.33773243
cup,0.33772355
hobbies,0.3376947
box,0.33763468
launcher,0.3376105
whiskey,0.33760792
license,0.33759335
festival,0.3375349
search,0.3374397
snails,0.33734563
nicotine,0.3371773
mulch,0.33710644
basher,0.33710468
cell,0.33709925
embassy,0.33707595
postman,0.3370624
whitefish,0.3370412
chimney,0.33703226
stem,0.33698216
supplies,0.33697963
goods,0.33696914
masher,0.33656847
chamomile,0.33654952
citrus,0.3363992
homebody,0.33638495
program,0.3363242
mother,0.33625388
hour,0.33620033
building,0.33617866
duel,0.33616203
sarong,0.33615535
canoe,0.3360475
instrument,0.3359862
heartbeat,0.3359436
chiffon,0.33593753
fridge,0.33586287
beaker,0.33585358
tag,0.33576858
shop,0.33575934
atoms,0.33570358
trachea,0.33568347
shovel,0.33557323
hatchet,0.3355655
scalp,0.33552355
maiden,0.33548373
plank,0.3354619
bosom,0.33543542
handcart,0.33531934
gator,0.33526546
famous,0.3352147
halloween,0.33510748
lighter,0.3350705
hummer,0.3350335
midsection,0.33501282
daggers,0.3349356
decorations,0.33491904
banner,0.3347711
sharks,0.3347088
conch,0.33454242
bonnet,0.33449876
attire,0.33445814
sleigh,0.33443573
bedroom,0.33438665
spreader,0.33435726
crawler,0.33429658
engine,0.3342513
cone,0.33425105
canine,0.3341838
gift,0.33405483
fatality,0.33391893
brow,0.33391282
mailman,0.33371803
ammonium,0.33364528
jailer,0.33359194
doodad,0.33355293
banknote,0.33351207
seaweed,0.33343232
cedar,0.33342415
cornfield,0.33332697
embarrasment,0.3333264
clan,0.33320063
black,0.3331802
object,0.33295953
sodomy,0.33294633
duffel,0.33294168
crawlers,0.33292398
meetinghouse,0.33283406
carryall,0.3327457
attendees,0.33266848
maker,0.3326334
lollipop,0.33250803
criminality,0.33247027
surgeon,0.33236215
shedder,0.3320936
doorknob,0.33199948
sweater,0.3319628
immigrants,0.33191547
bunny,0.33190978
handbook,0.33175582
armor,0.3317251
forger,0.3317173
headstone,0.33171526
compacter,0.33165735
crown,0.3315997
chairman,0.33159864
anniversary,0.33152682
sport,0.33152393
service,0.33150196
armpit,0.33140934
america,0.3313411
folder,0.3313066
codebook,0.3313042
schoolbag,0.33120406
puff,0.33119887
garment,0.33118826
anger,0.33106136
refrigerator,0.33101887
saxophone,0.3309472
putty,0.33094674
gallbladder,0.33079916
bloomer,0.3307343
mast,0.33069196
guesthouse,0.33058196
condensates,0.33054608
leggings,0.33045316
diaper,0.33039564
goldfish,0.33037964
keypad,0.3303509
pickaxe,0.3302661
webbing,0.33016014
weight,0.3301159
messenger,0.33001697
pitchfork,0.32995492
trees,0.32987273
gunk,0.32981756
soil,0.32981366
shifter,0.32968605
shoulder,0.32960594
horsehide,0.32950467
bumper,0.32944566
mouthpiece,0.32940775
pamphlet,0.3294025
bungler,0.32935262
throttle,0.32932818
scripts,0.32931924
ambassador,0.3292971
bristle,0.32926816
cutter,0.3292196
levers,0.32921517
alcoholism,0.32915753
oarsman,0.32911494
american,0.32903627
mate,0.32901323
swimming,0.32897723
package,0.32875678
wrench,0.32867867
illustration,0.32861555
folksong,0.3285867
sports,0.32858592
arches,0.32843065
tooth,0.32840985
compost,0.32840133
prune,0.3283732
chipmunk,0.32836396
frankincense,0.32833713
soundtrack,0.32822973
poo,0.32820907
highchair,0.32815707
walmart,0.32801685
wolverine,0.32797343
guidebook,0.32788453
rake,0.32774776
spaniel,0.32770032
pleat,0.32760173
sex,0.32742333
swarm,0.32737404
honker,0.32735783
crate,0.32735398
bloomers,0.32732037
present,0.32729208
monarch,0.32725883
bear,0.32724148
flame,0.32719064
thirst,0.32717362
apothecary,0.32712424
daffodil,0.32712117
oxcart,0.32711917
mugger,0.32699242
cherry,0.32696143
cinder,0.326834
buttons,0.3267698
ideas,0.32671797
bunkmate,0.32665008
them,0.3266496
ammunition,0.32653138
condition,0.3265007
passage,0.32648933
trough,0.32646978
shoplifter,0.32645804
gauze,0.32644728
rite,0.3264376
looser,0.32643723
ballad,0.32639933
jackrabbit,0.3263644
heartthrob,0.3263304
flake,0.32626444
mantel,0.3261577
airboat,0.326043
bayberry,0.32600158
zombie,0.32600045
tuba,0.32598373
groin,0.3258283
hole,0.32581103
brassiere,0.32573518
football,0.3257174
balm,0.32569313
countryman,0.3256382
camel,0.32553574
expansion,0.32551834
horsehair,0.3255179
sling,0.32548678
placard,0.32547358
sorrow,0.32546523
putt,0.32540628
gust,0.3253538
notes,0.32534897
way,0.3253466
valve,0.3253286
boater,0.3253012
bass,0.32526547
whorehouse,0.3252573
methamphetamine,0.32518202
understanding,0.32517606
clearinghouse,0.3251428
labor,0.3250677
encryption,0.32483846
tapeworm,0.32482898
law,0.32480112
cub,0.32473093
bucket,0.32466802
potassium,0.3245721
path,0.32452756
stewardess,0.32452184
tacks,0.3244693
homework,0.32444012
departure,0.3244395
lingerie,0.32443666
ugliness,0.3244259
jigsaw,0.32437098
grape,0.32435122
swimsuit,0.32424867
germ,0.3241768
sword,0.3241198
thumbtack,0.32410198
hitchhiker,0.3239928
airfield,0.32399207
trapdoor,0.3239728
hoe,0.32396907
hotel,0.32396472
carrier,0.32394078
russian,0.32383463
champagne,0.32366502
antibiotic,0.3236323
trucker,0.32357213
woodpile,0.32356668
gurney,0.32354024
sawdust,0.3233205
hangar,0.32329676
editor,0.32318938
mapping,0.32307786
stage,0.3229206
newsprint,0.32290137
cottage,0.32286006
steam,0.32283497
bugler,0.32283473
greenroom,0.32278663
reptile,0.3227694
gonad,0.32272616
salt,0.32270408
raincoat,0.32268807
wagonload,0.3226651
money,0.32264006
mexico,0.32262594
dogwood,0.32261205
elderly,0.32258245
bathhouse,0.32252342
picker,0.32244572
memoir,0.32237357
beard,0.32219708
alarm,0.32210812
carcinogen,0.32202244
embryo,0.32191563
homelessness,0.32186645
fisherwoman,0.3218586
bum,0.32185102
summer,0.32184651
campfire,0.32180715
harbormaster,0.32179427
petrol,0.32178813
battleaxe,0.32171476
trout,0.32170576
pigeon,0.32169116
pastor,0.3215176
fellow,0.32139492
pump,0.32137588
mutant,0.32134336
nutcracker,0.32130718
dating,0.3212695
brickwork,0.32126144
switchblade,0.32125026
emerald,0.32122165
mom,0.32112497
turtle,0.32107574
ladder,0.32100505
plane,0.320936
poison,0.32091713
rag,0.32090622
african,0.32088432
medicine,0.3208624
bedpost,0.32086045
armoire,0.3208543
taskmaster,0.32080817
birth,0.32076037
marsupial,0.32070503
european,0.32066232
baggage,0.32066017
tube,0.320638
dinghy,0.320632
river,0.32054538
shelf,0.3204921
flood,0.32048878
obstruction,0.32037318
laptop,0.32031363
fondness,0.3202548
cabdriver,0.32004273
parrot,0.32001474
magnesium,0.3199458
honeybee,0.31992483
gobbler,0.31986123
sealskin,0.31984258
storybook,0.3198192
wound,0.31957597
breadwinner,0.31945747
den,0.31941134
pipe,0.31934905
faceplate,0.31931323
excrement,0.31928468
grave,0.31927744
grapefruit,0.3191718
needles,0.31916076
dream,0.31911698
hat,0.31910574
apology,0.31902337
envelope,0.31899574
orphan,0.3189836
dab,0.31878924
seat,0.3187837
coverall,0.31874692
speakers,0.31872687
brothel,0.31861696
backpack,0.31855795
syllabus,0.31849465
tupperware,0.31846923
moneybags,0.31835708
busboy,0.3183035
hospital,0.318192
groom,0.31816256
diaphragm,0.31809908
tesla,0.31808704
garage,0.3180703
storage,0.31800765
banshee,0.31799462
infield,0.31798646
newspaper,0.31795275
washcloth,0.3178953
bandage,0.3178608
patch,0.31779718
honeysuckle,0.3177873
manatee,0.31775352
throne,0.31773227
processor,0.3177169
footbath,0.3177082
